run_date,wave,source_markdown_path,source_pdf_path,cleaned_tmp_path,cleaned_canonical_path,raw_lines,cleaned_lines,removed_artifact_lines,table_captions,normalized_tables,profile
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-194-WMLScriptLibraries-20000925-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-194-WMLScriptLibraries-20000925-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-194-WMLScriptLibraries-20000925-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-194-WMLScriptLibraries-20000925-a.cleaned.md,2513,2251,254,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-194_103-WMLScriptLibraries-20020318-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-194_103-WMLScriptLibraries-20020318-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-194_103-WMLScriptLibraries-20020318-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-194_103-WMLScriptLibraries-20020318-a.cleaned.md,76,54,16,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-196-ClientID-20010409-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-196-ClientID-20010409-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-196-ClientID-20010409-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-196-ClientID-20010409-a.cleaned.md,292,201,85,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-210-WAPArch-20010712-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-210-WAPArch-20010712-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-210-WAPArch-20010712-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-210-WAPArch-20010712-a.cleaned.md,582,508,55,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-236-WAESpec-20020207-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-236-WAESpec-20020207-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-236-WAESpec-20020207-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-236-WAESpec-20020207-a.cleaned.md,1632,1516,106,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-237-WAEMT-20010515-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-237-WAEMT-20010515-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-237-WAEMT-20010515-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-237-WAEMT-20010515-a.cleaned.md,398,335,56,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-238-WML-20010911-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-238-WML-20010911-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-238-WML-20010911-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-238-WML-20010911-a.cleaned.md,2115,1995,114,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/spec-wml-19990616.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/spec-wml-19990616.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/spec-wml-19990616.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/spec-wml-19990616.cleaned.md,2349,2306,149,8,8,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-211_105-WAPCert-SIN-20020520-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/OMA-WAP-211_105-WAPCert-SIN-20020520-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-211_105-WAPCert-SIN-20020520-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/OMA-WAP-211_105-WAPCert-SIN-20020520-a.cleaned.md,121,84,31,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-217_105-WPKI-SIN-20020816-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/OMA-WAP-217_105-WPKI-SIN-20020816-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-217_105-WPKI-SIN-20020816-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/OMA-WAP-217_105-WPKI-SIN-20020816-a.cleaned.md,93,71,16,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-260_100-WIM-SIN-20010725-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/OMA-WAP-260_100-WIM-SIN-20010725-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-260_100-WIM-SIN-20010725-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/OMA-WAP-260_100-WIM-SIN-20010725-a.cleaned.md,291,273,12,0,0,docling:dlparse_v4,no-ocr,image-placeholder
